,filename,width,height,depth,xmin,ymin,xmax,ymax,class
377,10.1.1.1.2087_26.bmp,816,1056,1,431,230,451,518,Table
378,10.1.1.1.2087_26.bmp,816,1056,1,475,230,527,519,Table
379,10.1.1.1.2087_26.bmp,816,1056,1,540,228,624,520,Table
380,10.1.1.1.2089_3.bmp,794,1123,1,432,72,526,250,Table
381,10.1.1.1.2089_3.bmp,794,1123,1,542,71,728,251,Table
382,10.1.1.1.2089_8.bmp,794,1123,3,455,284,491,447,Table
383,10.1.1.1.2089_8.bmp,794,1123,3,507,295,560,448,Table
384,10.1.1.1.2089_8.bmp,794,1123,3,574,296,600,448,Table
385,10.1.1.1.2089_8.bmp,794,1123,3,613,296,652,447,Table
386,10.1.1.1.2089_8.bmp,794,1123,3,672,297,709,449,Table
387,10.1.1.1.2091_6.bmp,793,1123,1,295,418,371,569,Table
388,10.1.1.1.2091_6.bmp,793,1123,1,380,419,452,569,Table
389,10.1.1.1.2091_6.bmp,793,1123,1,460,419,522,570,Table
390,10.1.1.1.2094_3.bmp,793,1123,3,171,529,308,777,Table
391,10.1.1.1.2094_3.bmp,793,1123,3,333,532,622,777,Table
392,10.1.1.1.2097_4.bmp,768,1008,3,416,447,468,493,Table
393,10.1.1.1.2097_4.bmp,768,1008,3,485,447,549,495,Table
394,10.1.1.1.2097_4.bmp,768,1008,3,564,445,616,495,Table
395,10.1.1.1.2097_4.bmp,768,1008,3,641,448,698,495,Table
396,10.1.1.1.2098_12.bmp,816,1056,1,288,644,351,775,Table
397,10.1.1.1.2098_12.bmp,816,1056,1,357,645,394,776,Table
398,10.1.1.1.2098_12.bmp,816,1056,1,401,643,437,777,Table
399,10.1.1.1.2098_12.bmp,816,1056,1,442,644,488,776,Table
400,10.1.1.1.2098_12.bmp,816,1056,1,494,644,531,775,Table
401,10.1.1.1.2100_12.bmp,793,1123,1,287,152,329,273,Table
402,10.1.1.1.2100_12.bmp,793,1123,1,336,170,385,271,Table
403,10.1.1.1.2100_12.bmp,793,1123,1,396,170,433,272,Table
404,10.1.1.1.2100_12.bmp,793,1123,1,442,169,467,272,Table
405,10.1.1.1.2100_12.bmp,793,1123,1,479,170,517,274,Table
406,10.1.1.1.2100_12.bmp,793,1123,1,525,170,554,271,Table
407,10.1.1.1.2100_9.bmp,793,1123,1,204,721,232,866,Table
408,10.1.1.1.2100_9.bmp,793,1123,1,239,721,377,865,Table
409,10.1.1.1.2100_9.bmp,793,1123,1,388,719,595,865,Table
410,10.1.1.1.2100_9.bmp,793,1123,1,603,720,638,865,Table
411,10.1.1.1.2103_4.bmp,816,1056,1,419,52,458,298,Table
412,10.1.1.1.2103_4.bmp,816,1056,1,478,52,507,298,Table
413,10.1.1.1.2103_4.bmp,816,1056,1,529,63,553,297,Table
414,10.1.1.1.2103_4.bmp,816,1056,1,74,53,119,234,Table
415,10.1.1.1.2103_4.bmp,816,1056,1,136,53,167,235,Table
416,10.1.1.1.2103_4.bmp,816,1056,1,187,64,210,235,Table
417,10.1.1.1.2103_4.bmp,816,1056,1,219,63,247,235,Table
418,10.1.1.1.2103_4.bmp,816,1056,1,268,63,290,234,Table
419,10.1.1.1.2103_4.bmp,816,1056,1,303,64,332,235,Table
420,10.1.1.1.2103_4.bmp,816,1056,1,349,52,380,240,Table
421,10.1.1.1.2103_4.bmp,816,1056,1,570,64,596,300,Table
422,10.1.1.1.2103_4.bmp,816,1056,1,614,64,638,298,Table
423,10.1.1.1.2103_4.bmp,816,1056,1,653,63,680,299,Table
424,10.1.1.1.2103_4.bmp,816,1056,1,697,53,731,297,Table
425,10.1.1.1.2107_8.bmp,816,1056,1,141,108,213,789,Table
426,10.1.1.1.2107_8.bmp,816,1056,1,265,110,653,792,Table
427,10.1.1.1.2111_6.bmp,816,1056,1,184,423,207,583,Table
428,10.1.1.1.2111_6.bmp,816,1056,1,223,422,278,584,Table
429,10.1.1.1.2111_6.bmp,816,1056,1,307,422,335,582,Table
430,10.1.1.1.2111_6.bmp,816,1056,1,375,425,393,582,Table
431,10.1.1.1.2111_6.bmp,816,1056,1,410,421,497,581,Table
432,10.1.1.1.2111_6.bmp,816,1056,1,527,423,587,584,Table
433,10.1.1.1.2111_6.bmp,816,1056,1,506,423,611,435,Table
434,10.1.1.1.2111_7.bmp,816,1056,1,184,541,205,700,Table
435,10.1.1.1.2111_7.bmp,816,1056,1,223,541,284,701,Table
436,10.1.1.1.2111_7.bmp,816,1056,1,316,544,338,702,Table
437,10.1.1.1.2111_7.bmp,816,1056,1,380,540,399,700,Table
438,10.1.1.1.2111_7.bmp,816,1056,1,416,541,510,702,Table
439,10.1.1.1.2111_7.bmp,816,1056,1,537,540,602,701,Table
440,10.1.1.1.2111_7.bmp,816,1056,1,523,542,611,553,Table
441,10.1.1.1.2112_4.bmp,816,1056,1,424,73,494,620,Table
442,10.1.1.1.2112_4.bmp,816,1056,1,538,72,728,617,Table
443,10.1.1.1.2112_9.bmp,816,1056,1,200,85,244,184,Table
444,10.1.1.1.2112_9.bmp,816,1056,1,275,89,309,185,Table
445,10.1.1.1.2112_9.bmp,816,1056,1,349,88,388,183,Table
446,10.1.1.1.2112_9.bmp,816,1056,1,460,86,506,184,Table
447,10.1.1.1.2112_9.bmp,816,1056,1,527,85,556,185,Table
448,10.1.1.1.2112_9.bmp,816,1056,1,579,90,613,182,Table
449,10.1.1.1.2112_9.bmp,816,1056,1,583,240,627,338,Table
450,10.1.1.1.2112_9.bmp,816,1056,1,521,240,565,336,Table
451,10.1.1.1.2112_9.bmp,816,1056,1,448,241,502,337,Table
452,10.1.1.1.2112_9.bmp,816,1056,1,335,241,381,339,Table
453,10.1.1.1.2112_9.bmp,816,1056,1,257,239,300,335,Table
454,10.1.1.1.2112_9.bmp,816,1056,1,185,241,228,336,Table
455,10.1.1.1.2118_5.bmp,816,1056,1,135,99,237,260,Table
456,10.1.1.1.2118_5.bmp,816,1056,1,332,99,385,258,Table
457,10.1.1.1.2118_5.bmp,816,1056,1,463,95,603,251,Table
458,10.1.1.1.2118_5.bmp,816,1056,1,285,666,337,826,Table
459,10.1.1.1.2118_5.bmp,816,1056,1,351,667,487,829,Table
460,10.1.1.1.2129_6.bmp,816,1056,1,108,109,143,322,Table
461,10.1.1.1.2129_6.bmp,816,1056,1,160,109,190,321,Table
462,10.1.1.1.2129_6.bmp,816,1056,1,204,112,246,322,Table
463,10.1.1.1.2129_6.bmp,816,1056,1,259,111,297,322,Table
464,10.1.1.1.2129_6.bmp,816,1056,1,313,112,338,325,Table
465,10.1.1.1.2129_6.bmp,816,1056,1,359,407,393,601,Table
466,10.1.1.1.2129_6.bmp,816,1056,1,319,406,343,604,Table
467,10.1.1.1.2129_6.bmp,816,1056,1,238,390,304,601,Table
468,10.1.1.1.2129_6.bmp,816,1056,1,173,389,224,602,Table
469,10.1.1.1.2129_6.bmp,816,1056,1,111,391,157,604,Table
470,10.1.1.1.2129_6.bmp,816,1056,1,56,389,92,603,Table
471,10.1.1.1.2134_193.bmp,793,1123,1,208,160,302,533,Table
472,10.1.1.1.2134_193.bmp,793,1123,1,327,162,418,533,Table
473,10.1.1.1.2134_193.bmp,793,1123,1,439,163,660,532,Table
474,10.1.1.1.2134_223.bmp,793,1123,1,224,160,238,832,Table
475,10.1.1.1.2134_223.bmp,793,1123,1,254,161,321,832,Table
476,10.1.1.1.2134_223.bmp,793,1123,1,358,161,417,835,Table
477,10.1.1.1.2134_223.bmp,793,1123,1,447,160,519,830,Table
478,10.1.1.1.2134_223.bmp,793,1123,1,552,158,618,832,Table
479,10.1.1.1.2135_4.bmp,816,1056,3,424,48,484,164,Table
480,10.1.1.1.2135_4.bmp,816,1056,3,506,48,679,162,Table
481,10.1.1.1.2139_44.bmp,816,1056,1,185,108,344,286,Table
482,10.1.1.1.2139_44.bmp,816,1056,1,412,105,466,283,Table
483,10.1.1.1.2139_44.bmp,816,1056,1,491,104,549,283,Table
484,10.1.1.1.2139_44.bmp,816,1056,1,572,108,631,286,Table
485,10.1.1.1.2139_58.bmp,816,1056,1,174,107,191,864,Table
486,10.1.1.1.2139_58.bmp,816,1056,1,206,104,300,872,Table
487,10.1.1.1.2139_58.bmp,816,1056,1,328,107,348,866,Table
488,10.1.1.1.2139_58.bmp,816,1056,1,363,107,379,873,Table
489,10.1.1.1.2139_58.bmp,816,1056,1,406,105,423,870,Table
490,10.1.1.1.2139_58.bmp,816,1056,1,441,106,457,868,Table
491,10.1.1.1.2139_58.bmp,816,1056,1,472,111,562,873,Table
492,10.1.1.1.2139_58.bmp,816,1056,1,613,105,628,867,Table
493,10.1.1.1.2139_58.bmp,816,1056,1,646,105,663,873,Table
494,10.1.1.1.2139_58.bmp,816,1056,1,682,107,701,873,Table
495,10.1.1.1.2145_15.bmp,964,651,1,64,212,123,540,Table
496,10.1.1.1.2145_15.bmp,964,651,1,143,214,238,541,Table
497,10.1.1.1.2145_15.bmp,964,651,1,266,212,307,541,Table
498,10.1.1.1.2145_15.bmp,964,651,1,346,213,524,542,Table
499,10.1.1.1.2145_15.bmp,964,651,1,556,216,627,546,Table
500,10.1.1.1.2145_15.bmp,964,651,1,656,212,838,545,Table
501,10.1.1.1.2150_5.bmp,794,1123,1,189,285,254,408,Table
502,10.1.1.1.2150_5.bmp,794,1123,1,276,283,319,407,Table
503,10.1.1.1.2150_5.bmp,794,1123,1,356,284,385,408,Table
504,10.1.1.1.2150_5.bmp,794,1123,1,424,286,460,406,Table
505,10.1.1.1.2150_5.bmp,794,1123,1,495,286,532,408,Table
506,10.1.1.1.2150_5.bmp,794,1123,1,560,283,599,408,Table
507,10.1.1.1.2806_2.bmp,793,1123,1,420,113,439,198,Table
508,10.1.1.1.2806_2.bmp,793,1123,1,456,115,484,197,Table
509,10.1.1.1.2806_2.bmp,793,1123,1,502,113,523,198,Table
510,10.1.1.1.2806_2.bmp,793,1123,1,538,110,564,197,Table
511,10.1.1.1.2806_2.bmp,793,1123,1,585,114,604,197,Table
512,10.1.1.1.2806_2.bmp,793,1123,1,625,114,646,196,Table
513,10.1.1.1.2806_2.bmp,793,1123,1,670,113,687,196,Table
514,10.1.1.1.2806_2.bmp,793,1123,1,706,112,731,194,Table
515,10.1.1.1.2806_2.bmp,793,1123,1,432,256,469,357,Table
516,10.1.1.1.2806_2.bmp,793,1123,1,501,269,529,357,Table
517,10.1.1.1.2806_2.bmp,793,1123,1,550,267,570,356,Table
518,10.1.1.1.2806_2.bmp,793,1123,1,608,269,640,356,Table
519,10.1.1.1.2806_2.bmp,793,1123,1,674,269,704,357,Table
520,10.1.1.1.2806_2.bmp,793,1123,1,718,270,742,356,Table
521,10.1.1.1.2806_2.bmp,793,1123,1,74,552,97,647,Table
522,10.1.1.1.2806_2.bmp,793,1123,1,114,598,131,645,Table
523,10.1.1.1.2806_2.bmp,793,1123,1,148,598,165,649,Table
524,10.1.1.1.2806_2.bmp,793,1123,1,179,597,196,648,Table
525,10.1.1.1.2806_2.bmp,793,1123,1,211,596,233,648,Table
526,10.1.1.1.2806_2.bmp,793,1123,1,251,596,264,647,Table
527,10.1.1.1.2806_2.bmp,793,1123,1,283,597,299,647,Table
528,10.1.1.1.2806_2.bmp,793,1123,1,314,599,332,649,Table
529,10.1.1.1.2806_2.bmp,793,1123,1,349,598,366,648,Table
530,10.1.1.1.2806_3.bmp,793,1123,1,80,908,140,997,Table
531,10.1.1.1.2806_3.bmp,793,1123,1,171,925,197,992,Table
532,10.1.1.1.2806_3.bmp,793,1123,1,221,927,253,996,Table
533,10.1.1.1.2806_3.bmp,793,1123,1,284,924,311,993,Table
534,10.1.1.1.2806_3.bmp,793,1123,1,342,926,370,995,Table
535,10.1.1.1.2806_3.bmp,793,1123,1,162,112,191,196,Table
536,10.1.1.1.2806_3.bmp,793,1123,1,209,146,225,197,Table
537,10.1.1.1.2806_3.bmp,793,1123,1,243,145,270,198,Table
538,10.1.1.1.2806_3.bmp,793,1123,1,285,146,300,198,Table
539,10.1.1.1.2806_3.bmp,793,1123,1,320,142,345,197,Table
540,10.1.1.1.2806_3.bmp,793,1123,1,365,146,383,198,Table
541,10.1.1.1.2806_3.bmp,793,1123,1,398,145,418,197,Table
542,10.1.1.1.2806_3.bmp,793,1123,1,433,147,449,196,Table
543,10.1.1.1.2806_3.bmp,793,1123,1,471,145,491,197,Table
544,10.1.1.1.2806_3.bmp,793,1123,1,512,145,528,196,Table
545,10.1.1.1.2806_3.bmp,793,1123,1,545,146,562,198,Table
546,10.1.1.1.2806_3.bmp,793,1123,1,581,146,595,196,Table
547,10.1.1.1.2806_3.bmp,793,1123,1,611,148,631,197,Table
548,10.1.1.10.1816_3.bmp,816,1056,1,160,191,208,397,Table
549,10.1.1.10.1816_3.bmp,816,1056,1,219,189,309,397,Table
550,10.1.1.10.1816_3.bmp,816,1056,1,335,188,445,397,Table
551,10.1.1.10.1816_3.bmp,816,1056,1,508,187,617,395,Table
552,10.1.1.10.1816_3.bmp,816,1056,1,468,190,493,397,Table
553,10.1.1.10.1816_3.bmp,816,1056,1,626,189,647,398,Table
554,10.1.1.10.2226_5.bmp,816,1056,1,89,442,155,506,Table
555,10.1.1.10.2226_5.bmp,816,1056,1,203,442,239,503,Table
556,10.1.1.10.2226_5.bmp,816,1056,1,288,442,308,506,Table
557,10.1.1.10.2226_5.bmp,816,1056,1,349,445,374,504,Table
558,10.1.1.10.2226_5.bmp,816,1056,1,370,577,385,628,Table
559,10.1.1.10.2226_5.bmp,816,1056,1,343,577,357,627,Table
560,10.1.1.10.2226_5.bmp,816,1056,1,313,577,330,629,Table
561,10.1.1.10.2226_5.bmp,816,1056,1,259,577,285,627,Table
562,10.1.1.10.2226_5.bmp,816,1056,1,212,576,224,631,Table
563,10.1.1.10.2226_5.bmp,816,1056,1,180,576,192,628,Table
564,10.1.1.10.2226_5.bmp,816,1056,1,147,578,161,629,Table
565,10.1.1.10.2226_5.bmp,816,1056,1,90,576,112,629,Table
566,10.1.1.10.2577_6.bmp,815,1055,1,110,334,194,875,Table
567,10.1.1.10.2577_6.bmp,815,1055,1,217,334,233,873,Table
568,10.1.1.10.2577_6.bmp,815,1055,1,244,334,254,872,Table
569,10.1.1.10.2577_6.bmp,815,1055,1,267,336,273,873,Table
570,10.1.1.10.2577_6.bmp,815,1055,1,290,333,299,869,Table
571,10.1.1.10.2577_6.bmp,815,1055,1,321,331,335,873,Table
572,10.1.1.10.2577_6.bmp,815,1055,1,351,335,365,874,Table
573,10.1.1.10.2577_6.bmp,815,1055,1,384,335,400,871,Table
574,10.1.1.10.2577_6.bmp,815,1055,1,421,335,454,872,Table
575,10.1.1.10.2577_6.bmp,815,1055,1,473,335,508,872,Table
576,10.1.1.10.2577_6.bmp,815,1055,1,524,335,543,869,Table
577,10.1.1.10.2577_6.bmp,815,1055,1,574,335,596,874,Table
578,10.1.1.10.2577_6.bmp,815,1055,1,628,334,647,874,Table
579,10.1.1.10.2577_6.bmp,815,1055,1,673,337,696,874,Table
580,10.1.1.10.3210_7.bmp,793,1123,1,206,121,253,264,Table
581,10.1.1.10.3210_7.bmp,793,1123,1,312,117,372,269,Table
582,10.1.1.10.3210_7.bmp,793,1123,1,444,117,497,268,Table
583,10.1.1.10.3210_7.bmp,793,1123,1,536,120,583,270,Table
584,10.1.1.100.2006_8.bmp,795,1123,1,167,272,178,621,Table
585,10.1.1.100.2006_8.bmp,795,1123,1,222,273,298,623,Table
586,10.1.1.100.2006_8.bmp,795,1123,1,316,270,409,622,Table
587,10.1.1.100.2006_8.bmp,795,1123,1,430,272,524,621,Table
588,10.1.1.100.2006_8.bmp,795,1123,1,563,271,620,623,Table
589,10.1.1.100.2013_22.bmp,816,1056,1,121,142,279,836,Table
590,10.1.1.100.2013_22.bmp,816,1056,1,393,144,438,841,Table
591,10.1.1.100.2013_22.bmp,816,1056,1,469,145,519,838,Table
592,10.1.1.100.2013_22.bmp,816,1056,1,565,142,609,838,Table
593,10.1.1.100.2013_22.bmp,816,1056,1,643,144,694,841,Table
594,10.1.1.100.2013_24.bmp,816,1056,1,124,124,281,635,Table
595,10.1.1.100.2013_24.bmp,816,1056,1,444,130,490,642,Table
596,10.1.1.100.2013_24.bmp,816,1056,1,547,129,600,644,Table
597,10.1.1.100.2018_6.bmp,793,1123,1,78,504,146,708,Table
598,10.1.1.100.2018_6.bmp,793,1123,1,171,505,691,705,Table
599,10.1.1.100.2019_5.bmp,816,1056,1,82,144,110,227,Table
600,10.1.1.100.2019_5.bmp,816,1056,1,145,144,156,221,Table
601,10.1.1.100.2019_5.bmp,816,1056,1,199,146,212,220,Table
602,10.1.1.100.2019_5.bmp,816,1056,1,251,146,268,221,Table
603,10.1.1.100.2019_5.bmp,816,1056,1,294,145,311,221,Table
604,10.1.1.100.2019_5.bmp,816,1056,1,339,145,364,220,Table
605,10.1.1.100.2019_5.bmp,816,1056,1,338,488,367,568,Table
606,10.1.1.100.2019_5.bmp,816,1056,1,294,488,310,563,Table
607,10.1.1.100.2019_5.bmp,816,1056,1,249,489,275,566,Table
608,10.1.1.100.2019_5.bmp,816,1056,1,191,488,215,567,Table
609,10.1.1.100.2019_5.bmp,816,1056,1,141,487,159,566,Table
610,10.1.1.100.2019_5.bmp,816,1056,1,82,489,115,569,Table
611,10.1.1.100.2023_12.bmp,816,1056,1,191,252,214,661,Table
612,10.1.1.100.2023_12.bmp,816,1056,1,233,250,410,661,Table
613,10.1.1.100.2023_12.bmp,816,1056,1,430,251,623,661,Table
614,10.1.1.100.2026_8.bmp,793,1123,3,119,159,135,694,Table
615,10.1.1.100.2026_8.bmp,793,1123,3,164,156,206,696,Table
616,10.1.1.100.2026_8.bmp,793,1123,3,226,159,245,695,Table
617,10.1.1.100.2026_8.bmp,793,1123,3,260,163,382,695,Table
618,10.1.1.100.2026_8.bmp,793,1123,3,404,168,419,694,Table
619,10.1.1.100.2026_8.bmp,793,1123,3,447,164,501,694,Table
620,10.1.1.100.2026_8.bmp,793,1123,3,515,166,546,692,Table
621,10.1.1.100.2026_8.bmp,793,1123,3,551,193,609,689,Table
622,10.1.1.100.2030_2.bmp,793,1123,1,159,375,396,459,Table
623,10.1.1.100.2030_2.bmp,793,1123,1,511,375,566,455,Table
624,10.1.1.100.2031_11.bmp,816,1056,1,95,317,207,608,Table
625,10.1.1.100.2031_11.bmp,816,1056,1,230,318,309,606,Table
626,10.1.1.100.2031_11.bmp,816,1056,1,328,339,368,606,Table
627,10.1.1.100.2031_11.bmp,816,1056,1,399,339,441,606,Table
628,10.1.1.100.2031_11.bmp,816,1056,1,468,336,511,604,Table
629,10.1.1.100.2031_11.bmp,816,1056,1,551,322,606,606,Table
630,10.1.1.100.2031_8.bmp,816,1056,1,94,338,242,493,Table
631,10.1.1.100.2031_8.bmp,816,1056,1,258,338,445,494,Table
632,10.1.1.100.2031_8.bmp,816,1056,1,463,339,619,496,Table
633,10.1.1.100.2033_23.bmp,816,1056,1,175,169,219,266,Table
634,10.1.1.100.2033_23.bmp,816,1056,1,241,170,299,268,Table
635,10.1.1.100.2033_23.bmp,816,1056,1,351,170,414,266,Table
636,10.1.1.100.2033_23.bmp,816,1056,1,449,169,509,270,Table
637,10.1.1.100.2033_23.bmp,816,1056,1,548,169,615,266,Table
638,10.1.1.100.291_4.bmp,793,1043,1,63,674,88,959,Table
639,10.1.1.100.291_4.bmp,793,1043,1,105,675,149,958,Table
640,10.1.1.100.291_4.bmp,793,1043,1,172,673,214,960,Table
641,10.1.1.100.291_4.bmp,793,1043,1,243,674,306,954,Table
642,10.1.1.100.291_4.bmp,793,1043,1,329,679,434,956,Table
643,10.1.1.100.291_4.bmp,793,1043,1,455,680,535,950,Table
644,10.1.1.100.291_4.bmp,793,1043,1,558,650,706,948,Table
645,10.1.1.100.302_10.bmp,793,1123,1,112,187,131,368,Table
646,10.1.1.100.302_10.bmp,793,1123,1,152,183,238,371,Table
647,10.1.1.100.302_10.bmp,793,1123,1,255,182,305,368,Table
648,10.1.1.100.302_10.bmp,793,1123,1,324,183,380,368,Table
649,10.1.1.100.302_10.bmp,793,1123,1,407,182,463,368,Table
650,10.1.1.100.302_10.bmp,793,1123,1,485,184,531,369,Table
651,10.1.1.100.302_10.bmp,793,1123,1,549,183,589,371,Table
652,10.1.1.100.302_10.bmp,793,1123,1,607,181,649,368,Table
653,10.1.1.100.302_12.bmp,793,1123,1,113,213,137,464,Table
654,10.1.1.100.302_12.bmp,793,1123,1,162,243,210,463,Table
655,10.1.1.100.302_12.bmp,793,1123,1,230,245,276,462,Table
656,10.1.1.100.302_12.bmp,793,1123,1,296,244,345,459,Table
657,10.1.1.100.302_12.bmp,793,1123,1,363,244,412,461,Table
658,10.1.1.100.302_12.bmp,793,1123,1,436,216,485,460,Table
659,10.1.1.100.303_8.bmp,793,1123,1,128,365,148,430,Table
660,10.1.1.100.303_8.bmp,793,1123,1,163,368,185,427,Table
661,10.1.1.100.303_8.bmp,793,1123,1,199,369,221,428,Table
662,10.1.1.100.303_8.bmp,793,1123,1,236,366,257,425,Table
663,10.1.1.100.303_8.bmp,793,1123,1,270,366,294,427,Table
664,10.1.1.100.303_8.bmp,793,1123,1,309,366,335,428,Table
665,10.1.1.100.303_8.bmp,793,1123,1,349,365,369,428,Table
666,10.1.1.100.303_8.bmp,793,1123,1,382,366,404,429,Table
667,10.1.1.100.303_8.bmp,793,1123,1,417,366,442,428,Table
668,10.1.1.100.303_8.bmp,793,1123,1,459,366,480,428,Table
669,10.1.1.100.303_8.bmp,793,1123,1,128,464,148,525,Table
670,10.1.1.100.303_8.bmp,793,1123,1,165,464,185,525,Table
671,10.1.1.100.303_8.bmp,793,1123,1,200,464,221,527,Table
672,10.1.1.100.303_8.bmp,793,1123,1,236,466,258,527,Table
673,10.1.1.100.303_8.bmp,793,1123,1,269,463,295,523,Table
674,10.1.1.100.303_8.bmp,793,1123,1,310,462,333,527,Table
675,10.1.1.100.303_8.bmp,793,1123,1,346,463,372,529,Table
676,10.1.1.100.303_8.bmp,793,1123,1,382,462,406,529,Table
677,10.1.1.100.303_8.bmp,793,1123,1,420,462,441,527,Table
678,10.1.1.100.303_8.bmp,793,1123,1,456,461,478,527,Table
679,10.1.1.100.303_8.bmp,793,1123,1,126,563,149,623,Table
680,10.1.1.100.303_8.bmp,793,1123,1,164,562,188,623,Table
681,10.1.1.100.303_8.bmp,793,1123,1,202,561,226,625,Table
682,10.1.1.100.303_8.bmp,793,1123,1,236,563,263,625,Table
683,10.1.1.100.303_8.bmp,793,1123,1,276,563,297,625,Table
684,10.1.1.100.303_8.bmp,793,1123,1,311,563,336,625,Table
685,10.1.1.100.303_8.bmp,793,1123,1,350,563,378,625,Table
686,10.1.1.100.303_8.bmp,793,1123,1,389,563,417,628,Table
687,10.1.1.100.303_8.bmp,793,1123,1,429,564,453,627,Table
688,10.1.1.100.303_8.bmp,793,1123,1,467,561,494,625,Table
689,10.1.1.100.303_8.bmp,793,1123,1,124,663,150,724,Table
690,10.1.1.100.303_8.bmp,793,1123,1,163,664,186,724,Table
691,10.1.1.100.303_8.bmp,793,1123,1,198,666,223,727,Table
692,10.1.1.100.303_8.bmp,793,1123,1,234,663,262,725,Table
693,10.1.1.100.303_8.bmp,793,1123,1,271,664,293,725,Table
694,10.1.1.100.303_8.bmp,793,1123,1,309,662,334,724,Table
695,10.1.1.100.303_8.bmp,793,1123,1,345,661,370,725,Table
696,10.1.1.100.303_8.bmp,793,1123,1,384,661,406,723,Table
697,10.1.1.100.303_8.bmp,793,1123,1,419,661,443,724,Table
698,10.1.1.100.303_8.bmp,793,1123,1,453,662,477,727,Table
699,10.1.1.100.308_10.bmp,793,1123,1,137,157,165,530,Table
700,10.1.1.100.308_10.bmp,793,1123,1,191,162,316,537,Table
701,10.1.1.100.308_10.bmp,793,1123,1,343,162,477,535,Table
702,10.1.1.100.308_10.bmp,793,1123,1,505,160,634,532,Table
703,10.1.1.100.308_10.bmp,793,1123,1,204,583,333,958,Table
704,10.1.1.100.308_10.bmp,793,1123,1,361,583,492,955,Table
705,10.1.1.100.308_10.bmp,793,1123,1,521,581,559,960,Table
706,10.1.1.100.308_10.bmp,793,1123,1,586,583,618,960,Table
707,10.1.1.100.308_10.bmp,793,1123,1,155,586,183,962,Table
708,10.1.1.100.308_18.bmp,793,1123,1,136,318,208,871,Table
709,10.1.1.100.308_18.bmp,793,1123,1,228,349,255,868,Table
710,10.1.1.100.308_18.bmp,793,1123,1,264,348,290,868,Table
711,10.1.1.100.308_18.bmp,793,1123,1,312,347,337,870,Table
712,10.1.1.100.308_18.bmp,793,1123,1,348,349,373,871,Table
713,10.1.1.100.308_18.bmp,793,1123,1,396,348,421,870,Table
714,10.1.1.100.308_18.bmp,793,1123,1,430,348,453,868,Table
715,10.1.1.100.308_18.bmp,793,1123,1,477,350,502,865,Table
716,10.1.1.100.308_18.bmp,793,1123,1,512,348,537,868,Table
717,10.1.1.100.308_18.bmp,793,1123,1,557,349,586,865,Table
718,10.1.1.100.308_18.bmp,793,1123,1,606,345,638,866,Table
719,10.1.1.101.292_2.bmp,794,1123,1,117,669,206,812,Table
720,10.1.1.101.292_2.bmp,794,1123,1,247,666,675,808,Table
721,10.1.1.101.295_10.bmp,816,1056,1,109,126,126,560,Table
722,10.1.1.101.295_10.bmp,816,1056,1,148,128,167,563,Table
723,10.1.1.101.295_10.bmp,816,1056,1,201,127,336,561,Table
724,10.1.1.101.295_10.bmp,816,1056,1,357,130,406,563,Table
725,10.1.1.101.295_10.bmp,816,1056,1,433,126,472,557,Table
726,10.1.1.101.295_10.bmp,816,1056,1,507,128,527,559,Table
727,10.1.1.101.295_9.bmp,816,1056,1,193,191,252,239,Table
728,10.1.1.101.295_9.bmp,816,1056,1,271,191,312,238,Table
729,10.1.1.101.295_9.bmp,816,1056,1,330,191,378,236,Table
730,10.1.1.101.295_9.bmp,816,1056,1,397,192,417,236,Table
731,10.1.1.101.295_9.bmp,816,1056,1,432,191,467,237,Table
732,10.1.1.11.831_7.bmp,793,1123,1,113,96,165,175,Table
733,10.1.1.11.831_7.bmp,793,1123,1,197,97,232,177,Table
734,10.1.1.11.831_7.bmp,793,1123,1,284,96,315,172,Table
735,10.1.1.11.831_7.bmp,793,1123,1,361,99,384,172,Table
736,10.1.1.11.831_7.bmp,793,1123,1,428,98,474,175,Table
737,10.1.1.11.831_7.bmp,793,1123,1,516,96,616,173,Table
738,10.1.1.11.831_7.bmp,793,1123,1,634,98,702,173,Table
739,10.1.1.12.1775_12.bmp,793,1123,1,157,143,212,267,Table
740,10.1.1.12.1775_12.bmp,793,1123,1,233,143,271,262,Table
741,10.1.1.12.1775_12.bmp,793,1123,1,306,145,438,267,Table
742,10.1.1.12.1775_12.bmp,793,1123,1,460,146,491,270,Table
743,10.1.1.12.1775_12.bmp,793,1123,1,516,145,541,266,Table
744,10.1.1.12.1775_12.bmp,793,1123,1,561,147,607,267,Table
745,10.1.1.12.1775_12.bmp,793,1123,1,624,145,649,269,Table
746,10.1.1.12.2649_5.bmp,816,1056,1,89,74,180,240,Table
747,10.1.1.12.2649_5.bmp,816,1056,1,197,76,411,241,Table
748,10.1.1.12.2649_5.bmp,816,1056,1,431,76,644,238,Table
749,10.1.1.12.2649_5.bmp,816,1056,1,661,75,733,239,Table
750,10.1.1.12.797_2.bmp,793,1123,1,95,544,118,812,Table
751,10.1.1.12.797_2.bmp,793,1123,1,137,544,337,811,Table
752,10.1.1.12.797_2.bmp,793,1123,1,364,543,489,812,Table
753,10.1.1.12.797_2.bmp,793,1123,1,531,545,694,812,Table
754,10.1.1.12.797_3.bmp,793,1123,1,221,160,238,444,Table
755,10.1.1.12.797_3.bmp,793,1123,1,267,189,290,448,Table
756,10.1.1.12.797_3.bmp,793,1123,1,308,186,344,446,Table
